order_id,customer_id,order_date,dish_ids,total_amount,status,payment_method,address,note,customer_name,customer_phone
1002,1,2024-05-11 14:47:00,"14,27,44,132",208000,cooking,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1003,50,2026-02-09 16:48:00,"48,103,105,132",420000,pending,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1004,22,2024-02-02 12:09:00,"13,28,48,132",235000,cancelled,zalopay,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Không hành,,
1005,35,2024-07-28 16:04:00,"11,44,66,132",350000,delivering,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1006,20,2025-04-07 20:57:00,"1,48,61,132",330000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Không hành,,
1007,5,2024-01-28 12:12:00,"48,49,93,132",450000,delivering,cod,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1008,24,2024-03-12 17:03:00,"44,48,97,132",415000,pending,cod,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1009,27,2024-04-23 12:34:00,"48,103,105,132",420000,cooking,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1010,46,2024-11-13 16:52:00,"13,28,44,132",245000,cooking,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Không hành,,
1011,30,2025-05-29 21:43:00,"48,49,92,132",430000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1012,34,2025-09-11 22:15:00,"48,105,111,132",370000,completed,zalopay,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1013,42,2026-01-24 11:18:00,"44,102,105,132",590000,cooking,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1014,12,2024-06-28 16:15:00,"11,44,66,132",350000,cancelled,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1015,3,2024-04-07 16:44:00,"48,49,93,132",450000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1016,47,2024-03-09 21:46:00,"44,48,97,132",415000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1017,33,2024-03-19 22:06:00,"13,28,44,132",245000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1018,41,2025-04-18 10:04:00,"48,49,95,132",410000,cooking,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1019,46,2024-01-11 14:07:00,"48,49,93,132",450000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1020,16,2024-03-25 18:42:00,"34,48,117,132",410000,cooking,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1021,19,2025-09-13 11:11:00,"13,43,48,132",215000,completed,momo,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1022,29,2025-11-24 14:09:00,"13,43,48,132",215000,completed,cod,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1023,42,2025-10-12 22:33:00,"40,44,48,123,132",380000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1024,50,2024-02-19 22:24:00,"48,105,111,132",370000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1025,13,2024-01-29 10:21:00,"48,49,93,132",450000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1026,41,2024-11-30 15:35:00,"13,43,48,132",215000,completed,zalopay,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1027,7,2024-05-03 13:13:00,"12,48,76,132",319000,completed,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1028,30,2024-01-13 16:13:00,"12,48,76,132",319000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1029,20,2024-03-09 13:26:00,"13,49,118",255000,cancelled,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Không hành,,
1030,45,2025-09-06 15:40:00,"13,48,61",180000,delivering,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1031,22,2025-11-13 17:04:00,"1,48,61,132",330000,completed,zalopay,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Ít cay,,
1032,38,2026-01-29 13:32:00,"11,44,66,132",350000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Không hành,,
1033,16,2026-01-25 16:48:00,"13,28,44,132",245000,cancelled,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1034,14,2024-07-25 12:24:00,"10,48,119,132",319000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Không hành,,
1035,21,2024-12-02 12:17:00,"48,105,111,132",370000,completed,momo,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1036,35,2024-12-16 13:13:00,"13,28,44,48,132",300000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1037,29,2025-06-17 15:11:00,"13,44,66",210000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1038,12,2024-07-28 12:05:00,"48,49,93,132",450000,cancelled,momo,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1039,13,2024-11-14 12:46:00,"38,49,118,132",415000,completed,bank,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1040,13,2025-08-13 17:40:00,"48,49,95,132",410000,completed,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1041,33,2025-04-27 17:27:00,"12,48,76,132",319000,cancelled,bank,"Số 5 Lê Lợi, Q1, TP.HCM",Ít cay,,
1042,20,2025-03-13 11:48:00,"13,28,48,132",235000,cancelled,momo,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1043,19,2025-04-19 14:29:00,"13,43,48,132",215000,delivering,momo,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Ít cay,,
1044,10,2026-01-02 17:12:00,"13,27,48,132",195000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Không hành,,
1045,24,2025-03-01 16:47:00,"10,48,119,132",319000,delivering,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1046,37,2024-02-09 11:24:00,"13,27,48,132",195000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1047,24,2025-05-15 20:44:00,"4,48,74,132",299000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1048,44,2025-01-05 20:45:00,"48,49,95,132",410000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1049,39,2024-05-30 14:15:00,"44,102,105,132",590000,cancelled,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1050,38,2025-01-28 16:45:00,"13,26,49,132",240000,completed,momo,"Số 5 Lê Lợi, Q1, TP.HCM",Ít cay,,
1051,33,2024-09-15 21:19:00,"13,43,48,132",215000,pending,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1052,41,2026-01-15 11:06:00,"48,103,105,132",420000,cancelled,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1053,1,2025-02-11 21:19:00,"44,48,94,132",485000,completed,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1054,42,2025-03-03 18:26:00,"13,27,48,132",195000,completed,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1055,33,2024-07-21 17:11:00,"10,48,49,119,132",379000,completed,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1056,27,2026-02-16 13:16:00,"48,49,93,132",450000,cooking,zalopay,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1057,5,2025-01-21 11:17:00,"13,26,49,132",240000,completed,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1058,4,2026-02-17 11:00:00,"48,106,108,132",500000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Không hành,,
1059,49,2025-01-19 19:33:00,"13,27,48,132",195000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1060,22,2025-01-14 20:56:00,"13,44,66",210000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1061,7,2024-12-30 15:51:00,"10,48,119,132",319000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1062,49,2025-06-27 14:44:00,"14,27,44,48,132",263000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1063,41,2025-11-07 13:00:00,"48,106,108,132",500000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1064,29,2026-01-23 15:43:00,"13,27,48,132",195000,completed,zalopay,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1065,31,2024-12-22 16:59:00,"13,44,66",210000,completed,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1066,46,2025-06-16 19:50:00,"48,49,93,132",450000,pending,cod,"Số 5 Lê Lợi, Q1, TP.HCM",Ít cay,,
1067,30,2025-11-20 18:55:00,"13,26,49,132",240000,completed,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Ít cay,,
1068,45,2024-06-23 22:42:00,"40,44,49,123,132",385000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1069,18,2024-11-30 16:49:00,"13,43,48,132",215000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1070,32,2025-07-01 20:46:00,"13,28,44,132",245000,completed,bank,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1071,48,2025-01-21 21:47:00,"13,44,48,119",295000,delivering,momo,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1072,6,2024-10-24 11:07:00,"44,48,94,132",485000,completed,zalopay,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1073,48,2024-11-16 16:36:00,"13,48,61",180000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Không hành,,
1074,24,2025-03-09 15:49:00,"40,44,123,132",325000,completed,momo,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Không hành,,
1075,30,2024-01-10 18:54:00,"13,48,119,132",245000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1076,10,2024-05-30 19:18:00,"34,48,117,132",410000,completed,zalopay,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1077,46,2024-05-06 14:54:00,"38,49,118,132",415000,cancelled,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1078,22,2025-01-20 10:51:00,"34,48,117,132",410000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1079,32,2026-03-05 12:54:00,"13,27,48,132",195000,delivering,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1080,31,2024-12-11 16:43:00,"13,28,48,132",235000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1081,13,2024-10-16 21:59:00,"43,48,119,132",360000,pending,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1082,46,2025-08-17 22:03:00,"1,48,61,132",330000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1083,14,2024-10-25 12:13:00,"13,48,74,132",225000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1084,44,2024-05-31 16:27:00,"13,26,49,132",240000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1085,22,2024-04-30 18:41:00,"48,106,108,132",500000,cancelled,bank,"Số 5 Lê Lợi, Q1, TP.HCM",Ít cay,,
1086,45,2025-02-10 17:19:00,"48,49,95,132",410000,cancelled,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1087,41,2025-10-27 16:17:00,"13,26,49,132",240000,cooking,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1088,33,2025-10-18 20:58:00,"13,28,44,132",245000,completed,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Không hành,,
1089,38,2025-12-11 21:06:00,"13,48,61",180000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1090,46,2024-04-11 15:04:00,"48,49,92,132",430000,pending,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1091,34,2025-07-03 22:51:00,"12,48,76,132",319000,cooking,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Không hành,,
1092,49,2025-10-29 11:48:00,"40,44,123,132",325000,completed,cod,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1093,9,2024-11-17 11:02:00,"48,49,93,132",450000,cancelled,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1094,8,2026-02-10 10:05:00,"13,26,49,132",240000,pending,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1095,20,2025-11-04 10:15:00,"13,43,48,132",215000,completed,momo,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1096,23,2025-12-12 15:33:00,"48,105,111,132",370000,cancelled,momo,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1097,13,2024-02-15 13:02:00,"13,26,49,132",240000,completed,cod,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1098,9,2025-08-28 15:17:00,"13,44,66",210000,cancelled,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Không hành,,
1099,30,2025-10-27 12:25:00,"48,49,95,132",410000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1100,18,2024-03-13 20:46:00,"14,27,44,132",208000,completed,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Không hành,,
1101,25,2024-11-19 22:27:00,"13,44,49,66",270000,completed,zalopay,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1102,5,2025-12-01 18:26:00,"44,48,49,96,132",415000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1103,25,2024-10-07 10:06:00,"44,49,96,132",360000,completed,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1104,32,2024-11-09 19:52:00,"13,43,48,132",215000,completed,momo,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1105,4,2025-09-14 11:57:00,"44,48,97,132",415000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1106,36,2025-11-25 22:34:00,"2,49,65,132",375000,cancelled,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1107,10,2025-12-04 18:45:00,"13,28,44,132",245000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1108,44,2025-12-25 22:15:00,"44,49,96,132",360000,cancelled,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1109,33,2024-12-28 22:29:00,"48,49,93,132",450000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1110,50,2024-03-30 14:26:00,"44,48,94,132",485000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1111,4,2024-04-05 12:36:00,"13,26,49,132",240000,completed,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Ít cay,,
1112,47,2025-03-10 20:32:00,"13,28,48,132",235000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1113,13,2025-02-19 10:39:00,"40,44,123,132",325000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Không hành,,
1114,44,2025-09-13 17:10:00,"2,48,49,65,132",430000,pending,cod,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1115,28,2025-06-10 15:03:00,"10,48,119,132",319000,cooking,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1116,35,2025-11-26 13:53:00,"13,28,44,132",245000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1117,37,2024-01-03 21:40:00,"44,48,97,132",415000,delivering,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1118,23,2025-09-24 17:03:00,"13,28,48,132",235000,completed,zalopay,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1119,47,2024-01-06 15:56:00,"48,49,92,132",430000,completed,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1120,33,2024-07-21 11:33:00,"13,26,49,132",240000,completed,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Ít cay,,
1121,24,2024-08-19 17:25:00,"13,28,44,48,132",300000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1122,29,2024-04-21 17:42:00,"40,44,123,132",325000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1123,13,2025-12-27 13:07:00,"13,28,48,132",235000,completed,cod,"Số 5 Lê Lợi, Q1, TP.HCM",Ít cay,,
1124,13,2024-02-02 12:42:00,"48,103,105,132",420000,cooking,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Ít cay,,
1125,21,2025-11-29 21:08:00,"34,48,117,132",410000,delivering,momo,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1126,23,2024-01-22 12:09:00,"13,28,44,48,132",300000,pending,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1127,48,2024-12-16 16:38:00,"13,27,48,132",195000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1128,40,2026-02-18 16:15:00,"44,48,97,132",415000,completed,momo,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1129,43,2024-09-26 21:15:00,"44,48,97,132",415000,delivering,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1130,41,2024-07-12 19:40:00,"38,49,118,132",415000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1131,40,2024-05-29 16:01:00,"12,48,49,76,132",379000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Ít cay,,
1132,15,2025-12-17 20:14:00,"48,103,105,132",420000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1133,18,2024-02-22 14:07:00,"38,49,118,132",415000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1134,1,2024-02-18 12:02:00,"48,49,95,132",410000,completed,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1135,12,2025-09-13 11:27:00,"48,106,108,132",500000,completed,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1136,9,2025-11-30 18:49:00,"48,49,92,132",430000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1137,18,2025-01-15 13:41:00,"13,48,119",230000,completed,zalopay,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1138,42,2024-02-12 19:58:00,"13,28,44,48,132",300000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1139,49,2024-11-04 21:30:00,"13,26,44,49,132",305000,completed,momo,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1140,49,2025-07-17 21:16:00,"13,27,48,132",195000,pending,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1141,34,2024-03-10 17:26:00,"13,28,44,132",245000,pending,cod,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1142,37,2024-05-12 14:02:00,"44,49,96,132",360000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1143,29,2025-06-09 11:10:00,"34,48,117,132",410000,pending,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Ít cay,,
1144,11,2024-07-30 12:00:00,"12,48,76,132",319000,cancelled,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1145,17,2025-12-25 21:33:00,"38,49,118,132",415000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1146,19,2024-02-16 18:15:00,"27,48,49,125,132",380000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1147,14,2024-02-22 20:15:00,"44,49,96,132",360000,pending,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1148,36,2024-11-28 11:45:00,"13,44,66",210000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1149,1,2024-02-28 20:52:00,"44,48,97,132",415000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1150,50,2024-01-17 18:42:00,"48,49,93,132",450000,cancelled,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Ít cay,,
1151,14,2025-10-11 19:35:00,"44,49,96,132",360000,cooking,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1152,29,2026-02-09 16:09:00,"48,49,93,132",450000,completed,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1153,12,2025-04-15 12:52:00,"48,49,106,108,132",560000,completed,zalopay,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1154,39,2024-06-30 16:43:00,"44,48,49,97,132",475000,completed,cod,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1155,9,2024-04-12 21:33:00,"49,109,110,132",395000,completed,zalopay,"Số 1 Nguyễn Huệ, Q1, TP.HCM",Ít cay,,
1156,3,2026-02-20 20:59:00,"11,44,48,66,132",405000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1157,1,2025-09-06 10:50:00,"14,27,44,132",208000,completed,momo,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1158,29,2026-02-16 19:57:00,"13,26,49,132",240000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1159,2,2025-10-04 18:07:00,"14,27,44,132",208000,completed,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1160,15,2025-03-01 12:00:00,"13,26,49,132",240000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1161,44,2024-10-20 13:58:00,"14,27,44,132",208000,delivering,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1162,22,2024-12-31 11:39:00,"13,28,44,132",245000,completed,bank,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1163,12,2025-06-27 15:38:00,"13,44,66,132",225000,delivering,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1164,32,2024-12-22 11:17:00,"13,49,118",255000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1165,10,2024-06-01 22:41:00,"13,28,48,132",235000,completed,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1166,47,2024-04-25 19:27:00,"48,106,108,132",500000,completed,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1167,28,2024-12-27 15:31:00,"13,28,44,132",245000,cooking,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1168,27,2025-10-31 13:24:00,"14,27,44,132",208000,pending,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Không hành,,
1169,38,2024-08-23 16:05:00,"34,48,117,132",410000,delivering,momo,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1170,36,2024-07-27 10:23:00,"13,26,48,49,132",295000,cooking,cod,"Số 1 Nguyễn Huệ, Q1, TP.HCM",,,
1171,30,2026-03-08 12:18:00,"4,48,74,132",299000,completed,momo,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1172,8,2024-02-27 21:08:00,"44,48,94,132",485000,completed,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1173,38,2025-12-19 11:42:00,"49,109,110,132",395000,completed,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1174,1,2024-03-21 13:04:00,"13,28,48,49,132",295000,cancelled,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1175,20,2026-02-05 18:44:00,"48,106,108,132",500000,cooking,bank,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1176,8,2025-12-12 10:18:00,"48,105,111,132",370000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1177,26,2025-05-30 12:00:00,"13,44,66",210000,delivering,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1178,11,2025-12-27 13:27:00,"13,48,61",180000,completed,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Ít cay,,
1179,15,2025-02-14 19:03:00,"13,28,44,132",245000,delivering,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",Không hành,,
1180,21,2025-12-10 17:30:00,"13,44,66",210000,delivering,bank,"Số 5 Lê Lợi, Q1, TP.HCM",,,
1181,7,2024-07-18 14:06:00,"10,48,119,132",319000,completed,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1182,14,2025-07-08 11:04:00,"13,28,48,49,132",295000,cancelled,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1183,37,2024-09-03 14:05:00,"27,48,125,132",320000,cancelled,cod,"Số 8 Hai Bà Trưng, Q1, TP.HCM",Ít cay,,
1184,49,2024-11-12 10:22:00,"13,27,48,132",195000,completed,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1185,45,2026-01-13 15:08:00,"1,48,61,132",330000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Không hành,,
1186,38,2026-03-04 12:01:00,"13,26,49,132",240000,delivering,bank,"Số 8 Hai Bà Trưng, Q1, TP.HCM",,,
1187,46,2024-03-21 20:05:00,"44,48,97,132",415000,completed,cod,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1188,39,2025-05-28 18:46:00,"13,43,48,132",215000,pending,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1189,46,2025-09-30 16:02:00,"2,49,65,132",375000,delivering,cod,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1190,7,2025-08-03 20:31:00,"13,44,49,66",270000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1191,19,2025-04-10 15:10:00,"13,26,49,132",240000,completed,cod,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Không hành,,
1192,50,2024-03-13 12:45:00,"10,48,119,132",319000,cooking,cod,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
1193,32,2024-05-23 11:36:00,"48,105,111,132",370000,completed,bank,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",Ít cay,,
1194,24,2025-11-27 12:28:00,"48,103,105,132",420000,pending,zalopay,"Số 12 Trần Hưng Đạo, Q5, TP.HCM",,,
1195,44,2025-06-02 17:16:00,"13,26,49,132",240000,completed,zalopay,"Số 3 Nguyễn Đình Chiểu, Q3, TP.HCM",,,
1196,7,2025-07-28 10:09:00,"48,49,95,132",410000,completed,bank,"Số 5 Lê Lợi, Q1, TP.HCM",Không hành,,
1197,30,2024-08-16 16:55:00,"12,48,76,132",319000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",Ít cay,,
1198,12,2025-04-21 11:05:00,"40,44,123,132",325000,completed,bank,"Số 20 Đinh Tiên Hoàng, Q1, TP.HCM",,,
